f_data1,f_data2,f_data3,f_data4,f_data5,f_data6,f_data7,f_data8,f_data9,f_data10,f_data11,f_data12,f_data13,f_data14,f_data15,f_data16,f_data17,f_data18,f_data19,f_data20,f_data21,f_data22,f_data23,f_data24,f_data25,f_data26,f_data27,f_data28,f_data29,f_data30,f_data31,f_data32,f_data33,f_data34,f_data35,f_data36,f_data37,f_data38,f_data39,f_data40,f_data41,f_data42,f_data43,f_data44,f_data45,f_data46,f_data47,f_data48,f_data49,f_data50,f_data51,f_data52,f_data53
1.0102,3700.1,4413,8.2257,26.968,42.04,2701.5,76.264,120.39,0.29866,78.968,48.088,2627.6,27.44,49.467,3109.8,22.224,69.634,343.59,327.77,95.144,75.509,30.725,9.0861,27.441,7.0377,19.452,1.6827,29.913,13.889,26.328,1.4514,19.621,2.2272,4.4744,2.1748,0.047479,1.0171,0.10588,54.266,43.46,62.689,52.819,99.239,53.331,19.606,36.704,32.474,45.3,81.303,39.301,21.153,0
0.93664,3608.8,4371.5,8.06,27.18,41.861,2696.2,77.083,120.4,0.28686,79.201,52.176,2622.2,24.497,49.318,3102.6,21.987,69.859,351.51,328.08,95.196,76.189,30.212,9.0618,27.059,6.8669,19.482,1.6243,30.53,14.073,25.654,1.3349,19.717,2.1678,4.5909,2.2219,0.013357,1.0055,0.12745,53.592,44.595,62.063,53.647,92.456,54.919,20.015,36.107,44.503,44.955,83.52,39.557,21.677,0
0.93991,3565,4456.4,8.2423,26.638,42.101,2692.7,75.769,120.38,0.28938,79.55,50.189,2618.1,26.621,48.103,3100.2,23.37,70.182,354.4,327.46,95.268,76.183,30.212,9.0618,27.059,6.8669,19.482,1.6243,30.53,14.073,25.654,1.3349,19.717,2.1678,4.5909,2.2219,0.013357,1.0055,0.12745,53.592,44.595,62.816,52.63,92.134,52.601,19.352,35.8,38.655,42.143,85.67,39.403,18.374,0
0.97796,3643.6,4398.7,8.2025,26.981,42.266,2689.2,76.805,120.42,0.30959,79.637,48.999,2614.2,26.577,49.355,3097.4,23.422,70.481,360.75,326.83,95.265,76.329,30.707,9.0181,26.516,6.9761,20.094,1.6643,30.569,14.085,24.822,1.1499,19.666,2.2094,4.6235,2.1971,0.013357,1.0055,0.12745,53.592,44.595,62.896,53.131,96.05,53.209,19.162,38.494,35.154,45.042,87.497,40.426,18.237,0
0.97677,3639,4443.6,8.2327,26.548,42.014,2683.8,76.155,120.38,0.31168,79.776,50.177,2609.6,25.482,51.578,3093.8,23.288,70.789,364.7,326.54,95.136,75.976,30.707,9.0181,26.516,6.9761,20.094,1.6643,30.569,14.085,24.822,1.1499,19.666,2.2094,4.6235,2.1971,0.013357,1.0055,0.12745,53.592,44.595,62.975,52.593,96.166,54.263,18.707,38.239,38.622,50.186,89.528,39.376,18.567,0
0.94692,3611.1,4381.6,8.1433,26.863,41.758,2678.4,76.563,120.41,0.31339,79.904,50.231,2604.5,28.155,49.871,3088.4,23.028,71.048,372.27,326.65,95.316,76.315,30.879,9.3243,26.463,7.0685,19.934,1.6293,30.494,14.199,23.857,1.3577,20.078,2.2872,4.7545,2.3002,0.013357,1.0055,0.12745,53.592,44.595,62.461,51.664,93.216,55.373,18.889,38.733,38.779,46.236,91.224,39.181,19.148,0
0.94733,3626.8,4362.7,8.3126,27.079,42.269,2674.3,75.602,120.41,0.31215,80.078,49.388,2599.5,28.199,49.223,3084,22.715,71.322,374.59,326.5,95.123,76.279,30.879,9.3243,26.463,7.0685,19.934,1.6293,30.494,14.199,23.857,1.3577,20.078,2.2872,4.7545,2.3002,0.023552,0.96233,0.10803,53.457,43.902,62.191,51.891,93.175,53.892,18.708,38.885,36.299,44.737,93.395,40.249,19.87,0
0.943,3596.6,4362.5,8.3219,27.43,41.719,2669,75.287,120.38,0.32696,80.093,49.395,2594.3,25.891,50.432,3078.4,22.942,71.585,378.13,326.11,95.426,76.27,31.037,9.1778,26.137,7.0314,19.651,1.6572,30.886,14.069,24.439,1.4692,20.516,2.2914,4.7915,2.2513,0.023552,0.96233,0.10803,53.457,43.902,61.767,52.075,93.179,53.267,18.954,40.593,36.32,47.534,95.437,39.162,19.323,0
0.94547,3599,4342.1,8.1915,27.087,41.817,2667.1,75.349,120.38,0.32562,80.39,51.109,2592.4,23.13,51.821,3076.3,23.231,71.858,385.46,326.09,95.227,76.611,31.037,9.1778,26.137,7.0314,19.651,1.6572,30.886,14.069,24.439,1.4692,20.516,2.2914,4.7915,2.2513,0.023552,0.96233,0.10803,53.457,43.902,61.725,52.32,92.936,56.294,18.696,40.756,41.364,50.748,97.132,39.484,18.585,0
0.94082,3619.6,4366.3,8.2639,26.929,42.135,2664,74.364,120.42,0.31342,80.481,51.724,2588.8,25.448,49.102,3075.2,22.136,72.139,385.25,325.51,95.395,76.409,31.048,9.1792,25.646,6.8227,19.747,1.6969,31.37,14.363,23.782,1.3831,20.446,2.3261,4.8069,2.2453,0.023552,0.96233,0.10803,53.457,43.902,61.538,52.554,92.917,56.211,18.192,39.232,43.173,44.457,99.485,39.345,21.167,0
0.94429,3550,4373.6,8.3342,26.958,42.304,2661.6,74.185,120.39,0.31444,80.363,49.231,2586.5,27.283,49.074,3072.2,23.483,72.326,389.04,325.81,95.322,76.692,31.048,9.1792,25.646,6.8227,19.747,1.6969,31.37,14.363,23.782,1.3831,20.446,2.3261,4.8069,2.2453,0.023552,0.96233,0.10803,53.457,43.902,62.735,52.466,92.575,53.653,18.436,39.108,35.837,44.391,100.07,39.491,17.949,0
0.95393,3645.6,4313.4,8.3459,27.023,42.119,2660.8,74.261,120.43,0.35092,80.654,49.628,2585.9,26.649,49.873,3071.6,21.699,72.474,388.23,325.66,95.173,76.813,31.264,9.4549,25.195,6.9016,20.216,1.7087,31.644,14.234,23.558,1.5704,20.591,2.3164,4.9394,2.263,0.032864,0.94726,0.11783,54.55,44.115,62.879,52.796,93.756,53.673,18.412,43.119,37.004,46.241,99.95,39.787,22.141,0
0.95283,3652.2,4366.2,8.3076,26.498,42.11,2657.7,74.623,120.43,0.35204,80.776,50.242,2583.5,26.707,49.496,3070.2,23.336,72.606,388.55,325.71,95.046,76.888,31.264,9.4549,25.195,6.9016,20.216,1.7087,31.644,14.234,23.558,1.5704,20.591,2.3164,4.9394,2.263,0.032864,0.94726,0.11783,54.55,44.115,62.765,52.164,93.864,54.659,18.016,42.982,38.813,45.366,99.941,40.053,18.218,0
0.94387,3658.2,4322.8,8.2829,27.026,42.187,2655.1,73.987,120.45,0.33849,80.711,50.585,2579.7,26.249,49.433,3066.7,22.225,72.691,386.77,325.91,95.207,76.639,30.992,9.2382,25.828,6.9518,20.092,1.7005,31.137,14.289,23.183,1.3975,20.412,2.3665,4.9055,2.2387,0.032864,0.94726,0.11783,54.55,44.115,61.989,51.331,92.741,56.29,17.852,41.889,39.822,45.221,100.05,40.776,20.853,0
0.94416,3597.5,4328.4,8.5059,26.741,42.318,2652.4,73.933,120.41,0.33629,80.744,51.556,2577.8,25.834,50.689,3063,23.631,72.7,386.73,326.58,95,76.711,30.992,9.2382,25.828,6.9518,20.092,1.7005,31.137,14.289,23.183,1.3975,20.412,2.3665,4.9055,2.2387,0.032864,0.94726,0.11783,54.55,44.115,63.033,51.264,92.713,55.012,17.908,42.158,42.679,48.128,99.902,39.799,17.495,0
0.98014,3579.7,4325.7,8.6948,26.731,42.305,2649.3,74.536,120.4,0.35036,80.68,48.975,2573.5,25.561,50.281,3061.8,23.437,72.724,386.73,326.22,95.165,76.67,31.206,9.0719,25.103,7.1321,20.122,1.7532,31.604,14.271,22.953,1.377,20.757,2.326,4.9266,2.3337,0.032864,0.94726,0.11783,54.55,44.115,62.858,51.367,96.261,55.293,17.654,42.543,35.084,47.185,99.903,40.474,17.936,0
0.97996,3618.5,4344.9,8.586,26.937,42.014,2651,74.023,120.4,0.34663,80.852,49.165,2575.4,25.459,49.456,3061.4,23.412,72.692,386.78,327.47,94.996,76.925,31.206,9.0719,25.103,7.1321,20.122,1.7532,31.604,14.271,22.953,1.377,20.757,2.326,4.9266,2.3337,0.024964,0.91671,0.10194,53.898,43.701,62.19,51.137,96.278,57.338,18.252,42.998,35.642,45.274,99.913,40.102,17.956,0
0.96953,3559.9,4306.5,8.5869,26.811,42.08,2651.8,74.046,120.39,0.35021,81.019,48.8,2578.1,26.272,48.42,3060.3,22.958,72.718,387.06,328.53,95.109,77.171,31.272,9.1893,25.161,7.1206,19.955,1.7087,31.843,14.472,22.277,1.4601,20.065,2.3405,4.9127,2.28,0.024964,0.91671,0.10194,53.898,43.701,61.465,51.299,95.456,56.287,18.619,42.753,34.569,42.877,99.918,39.424,18.977,0
0.96995,3582,4336.4,8.8306,27.257,42.445,2653.3,73.617,120.41,0.34703,80.998,51.852,2578.9,25.442,51.139,3061.1,23.482,72.748,385.33,329.84,95.018,77.289,31.272,9.1893,25.161,7.1206,19.955,1.7087,31.843,14.472,22.277,1.4601,20.065,2.3405,4.9127,2.28,0.024964,0.91671,0.10194,53.898,43.701,61.084,50.941,95.415,55.872,19.111,43.141,43.549,49.17,99.964,40.205,17.696,0
0.97376,3594.8,4266.4,8.7445,26.827,42.073,2654.1,73.642,120.37,0.37334,80.983,50.545,2579,25.804,50.317,3062.4,22.869,72.793,385.57,330.6,95.187,77.182,31.307,9.3376,25.009,6.9922,20.22,1.7021,31.866,14.536,22.286,1.4246,20.134,2.3748,5.1087,2.3222,0.024964,0.91671,0.10194,53.898,43.701,60.735,51.977,95.723,57.016,18.725,46.13,39.704,47.267,100.04,39.977,19.127,0
0.97166,3543.3,4324.2,8.7973,26.542,42.35,2656.6,73.693,120.43,0.37297,80.964,51.118,2582.7,24.837,50.553,3063.4,23.221,72.738,386.1,332.18,94.982,77.285,31.307,9.3376,25.009,6.9922,20.22,1.7021,31.866,14.536,22.286,1.4246,20.134,2.3748,5.1087,2.3222,0.024964,0.91671,0.10194,53.898,43.701,61.622,51.285,95.929,56.151,18.89,46.175,41.392,47.814,99.912,40.03,18.255,0
0.97877,3572.5,4279.8,8.918,26.898,42.372,2660,73.098,120.42,0.38664,80.982,49.435,2585.9,26.292,49.57,3066.2,23.75,72.716,387.57,333.24,94.97,77.521,32.079,9.1947,25.059,6.9115,19.983,1.7063,32.324,14.388,21.844,1.3703,20.541,2.3402,5.0233,2.4004,0.02542,0.84928,0.085985,54.365,43.57,62.082,50.945,96.399,58.417,19.372,47.238,36.436,45.539,99.904,40.054,16.947,0
0.98307,3609.9,4263.1,8.9247,26.997,42.471,2662.9,72.406,120.41,0.38684,80.965,48.794,2588.7,25.762,49.969,3068,24.924,72.67,388.41,334.98,94.784,77.229,32.079,9.1947,25.059,6.9115,19.983,1.7063,32.324,14.388,21.844,1.3703,20.541,2.3402,5.0233,2.4004,0.02542,0.84928,0.085985,54.365,43.57,61.438,51.145,95.976,57.391,19.678,47.214,34.551,46.462,99.787,40.047,14.142,0
0.9092,3574.6,4320.3,8.9235,27.029,42.67,2665.9,73.137,120.43,0.37711,81.013,49.561,2593.7,24.108,50.217,3067.9,23.235,72.669,385.9,336.92,94.801,77.698,31.977,9.2982,25.125,6.9655,19.484,1.7274,32.42,14.36,21.685,1.4115,19.893,2.3146,5.0061,2.4517,0.02542,0.84928,0.085985,54.365,43.57,62.687,50.82,89.575,58.054,20.349,45.363,36.809,47.036,99.922,41.068,18.076,0
0.91127,3614.9,4264.4,8.9872,26.908,42.416,2666.3,72.317,120.42,0.37677,80.872,51.598,2594.1,25.433,50.442,3069.7,23.684,72.668,388.85,337.67,94.594,77.442,31.977,9.2982,25.125,6.9655,19.484,1.7274,32.42,14.36,21.685,1.4115,19.893,2.3146,5.0061,2.4517,0.02542,0.84928,0.085985,54.365,43.57,61.993,51.489,89.372,56.258,20.321,45.405,42.803,47.558,99.754,41.597,16.994,0
0.92165,3569.6,4284.8,8.9193,27.132,42.147,2668.6,73.574,120.4,0.37742,80.604,51.904,2596.3,26.411,50.209,3068.9,22.559,72.609,386.44,339.81,94.803,77.488,32.408,9.0556,24.772,6.8055,19.57,1.7309,33.087,14.392,21.254,1.3972,19.895,2.326,5.0277,2.3717,0.02542,0.84928,0.085985,54.365,43.57,62.245,52.308,90.606,59.535,20.842,45.407,43.703,47.019,100.03,40.398,19.649,0
0.92189,3582.8,4302.5,8.9332,26.866,42.704,2673.8,72.599,120.45,0.37781,80.701,51.039,2602,25.318,50.328,3072.3,23.611,72.527,387.42,341.09,94.6,77.465,32.408,9.0556,24.772,6.8055,19.57,1.7309,33.087,14.392,21.254,1.3972,19.895,2.326,5.0277,2.3717,0.013208,0.83276,0.088189,52.985,43.731,62.018,52.095,90.582,59.974,21.086,45.36,41.156,47.292,99.891,41.221,17.112,0
0.88029,3620.3,4295.6,9.0094,27.253,42.619,2677.3,72.808,120.42,0.38755,80.622,51.677,2605.6,24.85,50.99,3074.3,22.706,72.47,386.7,342.41,94.48,77.831,32.68,9.1509,24.855,6.7929,19.369,1.7059,33.715,14.501,21.157,1.3503,19.302,2.3604,4.9451,2.4001,0.013208,0.83276,0.088189,52.985,43.731,62.774,51.842,86.462,61.645,21.834,45.828,43.036,48.824,100.12,41.072,19.205,0
0.87931,3615.9,4356.4,9.0057,26.711,42.814,2681.5,72.665,120.44,0.38354,80.76,49.262,2610.2,25.612,50.288,3079.5,23.213,72.466,388.86,343.5,94.358,77.945,32.68,9.1509,24.855,6.7929,19.369,1.7059,33.715,14.501,21.157,1.3503,19.302,2.3604,4.9451,2.4001,0.013208,0.83276,0.088189,52.985,43.731,62.849,51.114,86.559,60.918,21.741,46.317,35.929,47.201,99.948,41.432,17.941,0
0.85008,3665,4299.2,9.0635,27.153,42.468,2685.5,72.38,120.42,0.40069,80.808,49.847,2614.4,26.063,50.385,3081.2,23.231,72.492,390.18,344.83,94.352,77.999,33.122,9.3246,24.754,6.7788,19.202,1.6987,33.586,14.247,21.767,1.1536,19.188,2.3562,4.9432,2.4276,0.013208,0.83276,0.088189,52.985,43.731,62.194,52.173,83.529,59.687,22.393,48.063,37.649,47.424,99.78,41.442,17.838,0
0.84879,3628.8,4313.2,9.1103,27.026,42.424,2687.3,71.934,120.42,0.40363,80.595,48.518,2616.4,24.214,50.911,3082.3,23.716,72.533,388.73,346.38,94.327,78.009,33.122,9.3246,24.754,6.7788,19.202,1.6987,33.586,14.247,21.767,1.1536,19.188,2.3562,4.9432,2.4276,0.013208,0.83276,0.088189,52.985,43.731,62.817,52.006,83.656,60.889,22.476,47.704,33.74,48.642,99.85,41.787,16.641,0
0.80088,3612.4,4305.5,9.1832,26.956,42.359,2691.5,73.139,120.41,0.38027,80.635,50.687,2621.2,23.961,49.638,3085.7,24.375,72.527,387.57,347.57,94.268,77.953,33.08,8.9272,25.179,6.7584,19.056,1.7036,33.825,14.243,22.287,1.1242,18.991,2.3793,4.9181,2.327,0.0056294,0.79045,0.08651,53.123,44.425,63.313,52.422,78.503,58.781,22.998,44.587,40.121,45.696,100.03,41.744,15.025,0
0.80039,3650.2,4318.7,9.166,26.941,42.934,2693.3,73.004,120.42,0.38179,80.415,50.328,2622.2,26.924,49.588,3088.2,23.326,72.505,388.99,348.02,94.238,77.481,33.08,8.9272,25.179,6.7584,19.056,1.7036,33.825,14.243,22.287,1.1242,18.991,2.3793,4.9181,2.327,0.0056294,0.79045,0.08651,53.123,44.425,62.661,52.264,78.55,59.811,22.912,44.401,39.066,45.58,99.921,42.115,17.512,0
0.79439,3633.2,4384.1,9.2502,27.026,42.726,2696.3,72.761,120.4,0.38533,80.145,49.93,2626,26.323,49.55,3088.2,23.239,72.422,389.57,349.73,94.239,77.584,33.093,9.061,25.313,6.9837,18.663,1.7094,34.615,14.099,21.81,1.2358,18.38,2.3779,4.9313,2.3751,0.0056294,0.79045,0.08651,53.123,44.425,63.241,51.781,78.072,58.995,23.525,44.483,37.895,45.493,99.806,42.235,17.695,0
0.79306,3674.7,4335.3,9.2033,27.223,42.965,2699.2,72.245,120.39,0.38758,79.897,50.998,2628.6,21.689,49.121,3089.5,24.184,72.321,392.23,350.77,94.263,77.315,33.093,9.061,25.313,6.9837,18.663,1.7094,34.615,14.099,21.81,1.2358,18.38,2.3779,4.9313,2.3751,0.0056294,0.79045,0.08651,53.123,44.425,62.527,52.365,78.202,61.199,23.878,44.208,41.037,44.499,99.8,41.626,15.457,0
0.78377,3612.3,4383.1,9.1974,26.512,42.622,2705.5,71.786,120.38,0.37096,79.834,52.614,2636,26.015,49.754,3092.7,23.734,72.199,395.05,352.06,94.35,77.769,33.138,9.1234,25.393,6.6615,18.562,1.6736,35.085,14.002,22.948,1.1727,18.013,2.3609,4.8543,2.3375,0.0056294,0.79045,0.08651,53.123,44.425,61.634,52.744,77.031,61.544,24.41,42.886,45.794,45.965,99.743,41.243,16.481,0
0.78268,3624.9,4388.8,9.3606,26.621,42.916,2715.5,72.085,120.41,0.36985,80.025,51.404,2646.2,23.005,49.114,3099.3,22.819,72.168,392.06,353.32,94.306,78.014,33.138,9.1234,25.393,6.6615,18.562,1.6736,35.085,14.002,22.948,1.1727,18.013,2.3609,4.8543,2.3375,0.0054789,0.74065,0.078643,53.681,44.449,61.418,52.675,77.139,60.33,24.823,43.022,42.232,44.484,99.623,42.108,18.593,0
0.76987,3711,4444.9,9.341,26.842,42.596,2721.8,72.521,120.41,0.36415,80.045,50.664,2653.1,25.286,50.041,3107.8,22.56,72.205,390.26,354.08,94.101,78.26,33.781,9.0833,25.852,6.82,17.772,1.6486,34.333,14.141,22.888,1.1879,18.344,2.3001,4.8638,2.2265,0.0054789,0.74065,0.078643,53.681,44.449,62.819,52.279,75.656,62.995,24.817,41.46,40.053,46.628,100.03,41.576,19.142,0
0.76963,3670.2,4418.4,9.3846,26.773,42.783,2727.2,72.283,120.44,0.36427,79.95,51.7,2658.6,26.596,49.33,3113.2,24.015,72.228,392.65,355.39,93.923,78.085,33.781,9.0833,25.852,6.82,17.772,1.6486,34.333,14.141,22.888,1.1879,18.344,2.3001,4.8638,2.2265,0.0054789,0.74065,0.078643,53.681,44.449,63.521,52.596,75.679,60.684,25.509,41.445,43.103,44.983,99.788,43.272,15.655,0
0.69506,3673.7,4454.8,9.2134,27.377,42.884,2730.5,72.906,120.4,0.37823,79.804,50.063,2662.2,25.577,51.568,3116.6,23.633,72.19,392.76,355.81,94.006,77.909,34.344,8.8058,26.08,6.6478,18.024,1.671,34.971,13.88,22.583,1.0788,17.583,2.2961,4.774,2.2765,0.0054789,0.74065,0.078643,53.681,44.449,62.203,54.203,68.166,62.469,25.77,43.839,38.285,50.163,99.867,42.201,16.545,0
0.69251,3659,4530.1,9.3065,27.114,42.75,2736.9,72.384,120.4,0.38374,79.758,51.519,2667.7,25.068,50.181,3120.1,22.348,72.167,393.98,356,94.048,78.309,34.344,8.8058,26.08,6.6478,18.024,1.671,34.971,13.88,22.583,1.0788,17.583,2.2961,4.774,2.2765,0.0054789,0.74065,0.078643,53.681,44.449,62.456,53.301,68.417,61.042,26.097,43.167,42.569,46.953,99.85,42.507,19.525,0
0.62047,3680.6,4427.9,9.2704,27.059,43.21,2739.4,73.515,120.4,0.35405,79.579,49.689,2670.8,25.575,49.417,3122.2,22.785,72.144,391.94,357.25,94.047,77.749,33.18,8.7569,26.073,6.686,17.425,1.5996,35.455,13.921,23.276,1.1496,16.742,2.2801,4.8761,2.3066,0.01617,0.72139,0.083119,52.801,43.716,63.733,54.052,60.958,62.873,25.99,40.09,37.186,45.186,98.881,42.823,18.494,0
0.61845,3677.7,4431.5,9.3914,26.618,42.41,2741.1,73.346,120.42,0.35388,79.344,49.356,2673.6,23.831,50.425,3122.7,22.504,72.051,392.05,357.47,93.932,77.542,33.18,8.7569,26.073,6.686,17.425,1.5996,35.455,13.921,23.276,1.1496,16.742,2.2801,4.8761,2.3066,0.01617,0.72139,0.083119,52.801,43.716,63.785,54.009,61.157,60.104,26.374,40.11,36.206,47.518,98.52,42.946,19.156,0
0.71823,3687.5,4537.3,9.2274,26.77,42.942,2745.5,72.932,120.41,0.35732,79.111,49.709,2677.8,26.735,49.492,3129.2,23.678,71.858,391.7,357.46,93.977,77.851,34.011,8.7364,26.085,6.743,17.35,1.676,35.206,13.718,24.265,1.278,16.824,2.3071,4.7409,2.2486,0.01617,0.72139,0.083119,52.801,43.716,63.482,54.391,70.271,62.571,25.946,40.885,37.245,45.358,98.207,42.692,16.344,0
0.7165,3643.7,4578.4,9.2477,26.682,42.444,2756,71.767,120.44,0.35951,79.549,49.458,2689.4,23.396,49.345,3136.6,22.209,71.844,392.45,357.97,93.796,78.496,34.011,8.7364,26.085,6.743,17.35,1.676,35.206,13.718,24.265,1.278,16.824,2.3071,4.7409,2.2486,0.01617,0.72139,0.083119,52.801,43.716,64.237,53.899,70.442,61.014,27.086,40.617,36.504,45.019,97.795,42.211,19.738,0
0.62104,3654.1,4542.2,9.3963,26.473,42.816,2758.5,73.058,120.41,0.33647,79.385,48.83,2692.1,24.952,50.63,3139.9,23.479,71.9,391.57,358.2,93.919,77.707,33.904,8.9848,26.848,6.7893,17.635,1.6744,34.887,13.857,23.927,1.2197,16.884,2.3235,4.6241,2.35,0.01617,0.72139,0.083119,52.801,43.716,63.716,54.749,61.151,61.098,26.816,37.995,34.658,47.991,97.522,43.197,16.737,0
0.62119,3684.9,4574.6,9.2534,27.024,42.685,2759,73.849,120.37,0.33527,79.038,51.291,2692.5,24.267,49.377,3140.7,22.193,71.828,387.06,358.41,93.871,77.459,33.904,8.9848,26.848,6.7893,17.635,1.6744,34.887,13.857,23.927,1.2197,16.884,2.3235,4.6241,2.35,0.0056173,0.6589,0.089031,53.946,44.651,63.186,54.362,61.136,58.405,26.887,38.141,41.9,45.091,96.897,42.976,19.798,0
0.61242,3676.9,4505.3,9.3615,26.921,42.869,2760.8,73.493,120.38,0.35759,78.708,52.342,2693.3,24.572,48.836,3140.9,22.6,71.689,389.27,358.41,94.061,77.446,33.339,8.8474,27.126,6.5782,17.193,1.6471,35.054,13.657,24.761,1.1747,16.562,2.2847,4.7539,2.1518,0.0056173,0.6589,0.089031,53.946,44.651,63.028,54.707,60.408,60.421,27.072,39.088,44.992,43.841,96.067,42.438,18.841,0
0.6111,3654.5,4515.8,9.2627,26.776,42.811,2766.3,73.525,120.38,0.35284,78.796,50.663,2699.8,26.149,48.623,3143.4,23.101,71.541,387.45,358.31,93.995,77.768,33.339,8.8474,27.126,6.5782,17.193,1.6471,35.054,13.657,24.761,1.1747,16.562,2.2847,4.7539,2.1518,0.0056173,0.6589,0.089031,53.946,44.651,63.413,54.581,60.538,61.966,27.895,39.668,40.051,43.348,95.602,42.05,17.617,0
0.65308,3715.8,4594,9.3059,27.269,42.558,2770.2,73.706,120.41,0.32812,78.709,50.273,2702.9,24.543,48.807,3151.7,21.765,71.461,384.74,358.56,93.893,77.539,33.36,8.744,27.097,6.7502,17.133,1.6254,34.981,13.64,24.296,1.1484,16.249,2.2672,4.7285,2.1936,0.0056173,0.6589,0.089031,53.946,44.651,64.397,54.96,64.226,60.74,27.294,37.232,38.905,43.773,95.216,42.326,20.792,0
0.65271,3735,4584.7,9.2282,26.84,42.49,2774.3,75.05,120.44,0.33308,78.706,49.324,2707.1,22.986,49.824,3154.5,23.537,71.401,385.75,358.33,93.753,77.664,33.36,8.744,27.097,6.7502,17.133,1.6254,34.981,13.64,24.296,1.1484,16.249,2.2672,4.7285,2.1936,0.0056173,0.6589,0.089031,53.946,44.651,64.066,55.071,64.262,61.659,27.228,36.626,36.111,46.128,94.503,43.446,16.568,0
0.63858,3704.8,4625.1,9.2999,27.202,42.846,2777.7,73.972,120.41,0.32766,78.704,51.175,2710.6,23.772,48.002,3157.3,23.16,71.303,380.7,357.95,93.851,77.553,33.43,8.6824,27.24,6.6283,17.196,1.6581,34.796,13.697,25.174,1.172,16.452,2.2698,4.5473,2.1669,0.024029,0.65555,0.05971,53.322,43.568,63.281,55.008,62.869,60.369,27.781,36.562,41.559,41.91,92.473,42.84,17.457,0
0.63769,3701.2,4639.3,9.1938,27.221,42.514,2779.3,74.419,120.38,0.3286,78.544,48.603,2712.4,23.585,50.671,3159.8,23.742,71.192,375.47,358.32,94.001,77.265,33.43,8.6824,27.24,6.6283,17.196,1.6581,34.796,13.697,25.174,1.172,16.452,2.2698,4.5473,2.1669,0.024029,0.65555,0.05971,53.322,43.568,63.343,54.838,62.956,60.3,27.706,36.447,33.988,48.088,91.513,43.027,16.093,0
0.61953,3758.4,4612.4,9.1693,27.187,42.591,2779.1,74.883,120.39,0.33021,78.342,50.808,2712.5,23.62,49.389,3159.7,23.194,71.059,372.79,358.27,93.807,77.138,33.507,8.7542,27.038,6.9332,17.235,1.6241,34.913,13.605,25.184,0.89669,15.818,2.259,4.5281,2.2411,0.024029,0.65555,0.05971,53.322,43.568,63.61,55.276,60.946,58.851,27.54,37.562,40.478,45.121,90.333,42.775,17.408,0
0.61889,3714.5,4625.2,9.0161,26.468,42.552,2780.2,75.056,120.42,0.3326,78.174,50.45,2713.2,27.429,50.475,3159,24.126,70.855,370.55,357.78,93.966,77.006,33.507,8.7542,27.038,6.9332,17.235,1.6241,34.913,13.605,25.184,0.89669,15.818,2.259,4.5281,2.2411,0.024029,0.65555,0.05971,53.322,43.568,64.365,55.122,61.009,61.65,27.524,37.271,39.424,47.633,89.125,43.048,15.222,0
0.59889,3617.9,4596,9.075,27.153,42.527,2780.9,75.002,120.38,0.32103,78.253,49.775,2714.2,23.777,48.855,3159.4,22.598,70.71,367.98,357.19,94.098,77.458,33.39,8.4982,27.295,6.6956,17.248,1.6314,34.775,13.466,25.394,1.0355,16.4,2.199,4.5748,2.2013,0.024029,0.65555,0.05971,53.322,43.568,63.45,55.639,58.883,58.735,27.934,35.956,37.439,43.885,87.948,41.9,18.82,0
0.60036,3627.5,4631.2,9.0003,26.708,42.638,2781.3,74.004,120.4,0.32247,78.204,50.077,2714.8,25.181,49.487,3160.2,23.211,70.594,363.01,357.03,94.205,76.925,33.39,8.4982,27.295,6.6956,17.248,1.6314,34.775,13.466,25.394,1.0355,16.4,2.199,4.5748,2.2013,0.011411,0.65534,0.076598,53.201,44.299,63.284,55.218,58.739,60.959,27.501,35.78,38.326,45.347,86.584,42.228,17.408,0
0.5978,3712,4646.2,9.054,26.656,42.32,2784.2,75.133,120.4,0.30273,78.28,48.661,2717.2,23.612,50.641,3163.2,23.274,70.436,362.3,356.66,94.153,77.488,33.089,8.7386,27.433,6.6596,16.725,1.5984,35.067,13.62,25.85,1.1647,15.965,2.2546,4.5417,2.1486,0.011411,0.65534,0.076598,53.201,44.299,63.978,55.265,58.637,58.787,27.817,34.058,34.161,48.017,85.078,41.757,17.223,0
0.59807,3740.4,4619.7,8.9348,26.854,42.23,2787.1,75.388,120.4,0.30276,78.556,50.195,2719.6,23.64,48.752,3166.4,22.857,70.358,355.63,355.87,93.895,77.83,33.089,8.7386,27.433,6.6596,16.725,1.5984,35.067,13.62,25.85,1.1647,15.965,2.2546,4.5417,2.1486,0.011411,0.65534,0.076598,53.201,44.299,63.489,55.582,58.61,58.754,27.512,34.055,38.674,43.646,84.103,41.936,18.166,0
0.61623,3736.3,4745.6,8.7927,26.876,42.378,2786,75.863,120.41,0.31843,78.607,49.806,2719.3,25.136,49.492,3166.7,22.843,70.366,351.18,355.38,94.146,77.248,33.123,8.681,28.108,6.6556,16.644,1.6334,34.703,13.623,25.727,1.0672,15.726,2.2185,4.5049,2.0966,0.011411,0.65534,0.076598,53.201,44.299,64.068,55.659,60.402,60.77,27.309,35.854,37.529,45.359,82.928,43.02,18.218,0
